# matplotlib version:3.3.4
# 3.8.6 (default, Jan 25 2021, 10:28:04) 
# [GCC 9.3.0]
# Linux-5.4.0-1043-azure-x86_64-with-glibc2.2.5
examples/misc/set_and_get.py, 0.05549192428588867
examples/misc/ftface_props.py, 0.0008931159973144531
examples/misc/findobj_demo.py, 0.04397726058959961
examples/misc/load_converter.py, 0.032756805419921875
examples/misc/transoffset.py, 0.059580326080322266
examples/misc/svg_filter_line.py, 0.09041404724121094
examples/misc/customize_rc.py, 0.05016970634460449
examples/misc/table_demo.py, 0.0401453971862793
examples/misc/pythonic_matplotlib.py, 0.03283810615539551
examples/misc/fill_spiral.py, 0.01848888397216797
examples/misc/bbox_intersect.py, 0.022907018661499023
examples/misc/anchored_artists.py, 0.036261558532714844
examples/misc/keyword_plotting.py, 0.016707658767700195
examples/misc/font_indexing.py, 0.014074563980102539
examples/misc/custom_projection.py, 0.02216029167175293
examples/misc/demo_ribbon_box.py, 0.024216651916503906
examples/misc/contour_manual.py, 0.08978819847106934
examples/misc/logos2.py, 0.1511554718017578
examples/misc/coords_report.py, 0.01536107063293457
examples/misc/histogram_path.py, 0.017450332641601562
examples/misc/cursor_demo.py, 0.055515289306640625
examples/misc/svg_filter_pie.py, 0.08288693428039551
examples/ticks_and_spines/auto_ticks.py, 0.051590681076049805
examples/ticks_and_spines/spine_placement_demo.py, 0.16132497787475586
examples/ticks_and_spines/date_demo_rrule.py, 0.017688512802124023
examples/ticks_and_spines/date_precision_and_epochs.py, 0.05103039741516113
examples/ticks_and_spines/date_index_formatter2.py, 0.03216910362243652
examples/ticks_and_spines/tick_label_right.py, 0.03404688835144043
examples/ticks_and_spines/tick_labels_from_values.py, 0.018532991409301758
examples/ticks_and_spines/date_demo_convert.py, 0.019835948944091797
examples/ticks_and_spines/spines_dropped.py, 0.022142410278320312
examples/ticks_and_spines/centered_ticklabels.py, 0.07589483261108398
examples/ticks_and_spines/ticklabels_rotation.py, 0.01857447624206543
examples/ticks_and_spines/scalarformatter.py, 0.18633031845092773
examples/ticks_and_spines/date_concise_formatter.py, 0.329937219619751
examples/ticks_and_spines/spines_bounds.py, 0.020992517471313477
examples/ticks_and_spines/multiple_yaxis_with_spines.py, 0.05835986137390137
examples/ticks_and_spines/tick-formatters.py, 0.7353348731994629
examples/ticks_and_spines/spines.py, 0.05118274688720703
examples/ticks_and_spines/major_minor_demo.py, 0.0352020263671875
examples/ticks_and_spines/tick-locators.py, 0.6839985847473145
examples/ticks_and_spines/colorbar_tick_labelling_demo.py, 0.07967758178710938
examples/ticks_and_spines/tick_xlabel_top.py, 0.015374422073364258
examples/ticks_and_spines/custom_ticker1.py, 0.019559860229492188
examples/lines_bars_and_markers/scatter_with_legend.py, 0.08360505104064941
examples/lines_bars_and_markers/masked_demo.py, 0.02024102210998535
examples/lines_bars_and_markers/vline_hline_demo.py, 0.03950071334838867
examples/lines_bars_and_markers/horizontal_barchart_distribution.py, 0.04407072067260742
examples/lines_bars_and_markers/filled_step.py, 0.1673572063446045
examples/lines_bars_and_markers/stackplot_demo.py, 0.04163384437561035
examples/lines_bars_and_markers/scatter_hist.py, 0.17140769958496094
examples/lines_bars_and_markers/csd_demo.py, 0.04299116134643555
examples/lines_bars_and_markers/multicolored_line.py, 0.08708405494689941
examples/lines_bars_and_markers/fill_between_demo.py, 0.2924613952636719
examples/lines_bars_and_markers/scatter_demo2.py, 0.17175841331481934
examples/lines_bars_and_markers/fill_betweenx_demo.py, 0.08354520797729492
examples/lines_bars_and_markers/xcorr_acorr_demo.py, 0.04210495948791504
examples/lines_bars_and_markers/categorical_variables.py, 0.07193446159362793
examples/lines_bars_and_markers/joinstyle.py, 0.0621495246887207
examples/lines_bars_and_markers/step_demo.py, 0.02807307243347168
examples/lines_bars_and_markers/scatter_masked.py, 0.019306659698486328
examples/lines_bars_and_markers/scatter_piecharts.py, 0.020664453506469727
examples/lines_bars_and_markers/gradient_bar.py, 0.018985748291015625
examples/lines_bars_and_markers/broken_barh.py, 0.019348621368408203
examples/lines_bars_and_markers/psd_demo.py, 0.3592958450317383
examples/lines_bars_and_markers/spectrum_demo.py, 0.26037144660949707
examples/lines_bars_and_markers/scatter_star_poly.py, 0.24393558502197266
examples/lines_bars_and_markers/scatter_symbol.py, 0.023675918579101562
examples/lines_bars_and_markers/curve_error_band.py, 0.12305569648742676
examples/lines_bars_and_markers/scatter_custom_symbol.py, 0.10639572143554688
examples/lines_bars_and_markers/markevery_prop_cycle.py, 0.062052249908447266
examples/lines_bars_and_markers/eventcollection_demo.py, 0.020359277725219727
examples/lines_bars_and_markers/timeline.py, 0.29474377632141113
examples/lines_bars_and_markers/eventplot_demo.py, 0.15614676475524902
examples/lines_bars_and_markers/line_demo_dash_control.py, 0.020849227905273438
examples/lines_bars_and_markers/cohere.py, 0.12748408317565918
examples/lines_bars_and_markers/span_regions.py, 0.01892709732055664
examples/lines_bars_and_markers/stem_plot.py, 0.020888566970825195
examples/lines_bars_and_markers/linestyles.py, 0.2386915683746338
examples/lines_bars_and_markers/markevery_demo.py, 1.1346006393432617
examples/lines_bars_and_markers/barchart.py, 0.07282328605651855
examples/lines_bars_and_markers/simple_plot.py, 0.14280414581298828
examples/lines_bars_and_markers/barh.py, 0.0260772705078125
examples/lines_bars_and_markers/marker_reference.py, 0.17200279235839844
